Unnamed: 0,ID,Pun,Sense Key 1,Sense Key 2,Sentence,
607,hom_422_20,missing,"['Vista', 'Panorama', 'Scenery', 'Prospect', 'Viewpoint', 'Horizon', 'Perspective', 'Disregard', 'Overlook', 'Neglect', 'Reject', 'Dismiss', 'Passover', 'Forget', 'Beauty', 'Pageant', 'Greet', 'Congratulate', 'Admire', 'Respect', 'Celebrate']","['Beauty', 'Pageant', 'Lady', 'Feminine', 'Glamour', 'Grace', 'Woman', 'Failure', 'Misstep', 'Defeat', 'Misfire', 'Blunder', 'Setback', 'Flounder', 'Postpone', 'Delay', 'Reschedule', 'Suspend', 'Procrastinate', 'Abstain', 'Retard']","If you wear a blindfold at the shooting range , you won ' t know what you ' re missing . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
608,hom_423_12,deliverer,"['Redeemer', 'Deliverer', 'Messiah', 'Preserver', 'Liberator', 'Protector', 'Guardian', 'Shield', 'Defender', 'Safeguard', 'Sentinel', 'Preserver', 'Guardian', 'Custodian', 'Journalism', 'News', 'Media', 'Opinion', 'UK', 'Politics', 'Reader']","['Delivery', 'Package', 'Express', 'Shipping', 'Messenger', 'Freight', 'Logistics', 'Chat', 'Instant', 'Communication', 'Video', 'Voice', 'Group', 'Platform', 'Vehicle', 'Road', 'License', 'Accident', 'Insurance', 'Traffic', 'Safety']",When a letter carrier became a hero they called him a deliverer . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
609,hom_424_16,knitting,"['Yarn', 'Needle', 'Hook', 'Stitch', 'Knitting', 'Pattern', 'Afghan', 'Fabric', 'Braid', 'Interlace', 'Intertwine', 'Knot', 'Thread', 'Tapestry', 'Yarn', 'Needles', 'Crochet', 'Stitch', 'Wool', 'Pattern', 'Weave']","['Sour', 'Citrus', 'Tart', 'Face-puckering', 'Pucker-up', 'Puckered', 'Puckering', 'Wrinkle', 'Folding', 'Pleat', 'Iron', 'Pucker', 'Crinkle', 'Dimple', 'Gather', 'Crease', 'Accordion', 'Folds', 'Pinch', 'Tuck', 'Pleating']","' ' I ' ve run out of wool , ' ' said Tom , knitting his brow . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
610,hom_426_7,book,"['Amplitude', 'Intensity', 'Loudness', 'Decibel', 'Resonance', 'Dynamics', 'Reverberation', 'Book', 'Library', 'Text', 'Volume', 'Manuscript', 'Edition', 'Codex', 'Education', 'Learning', 'Study', 'Course', 'Reference', 'Manual', 'Text']","['Standards', 'Rules', 'Network', 'Communication', 'Security', 'Compliance', 'Guidelines', 'Rules', 'Protocols', 'Regulations', 'Directions', 'Policies', 'Criteria', 'Standards', 'Compliance', 'Legislation', 'Rules', 'Guidelines', 'Standards', 'Enforcement', 'Jurisdiction']",Librarians are always going by the book . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
611,hom_428_10,pan,[],"['Sort', 'Separate', 'Analyze', 'Classify', 'Distinguish', 'Discriminate', 'Assess', 'Clarify', 'Perfect', 'Improve', 'Enhance', 'Polish', 'Streamline', 'Optimize', 'Disjoin', 'Divide', 'Partition', 'Segregate', 'Discrete', 'Disunite', 'Detach']",The prospector didn ' t think his career would pan out . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
612,hom_429_8,pointless,"['Sharp', 'Pointed', 'Edged', 'Obtuse', 'Dull', 'Cut', 'Trimmed', 'Monotonous', 'Boring', 'Uninteresting', 'Drab', 'Tedious', 'Uninspired', 'Humdrum', 'Acute', 'Blunt', 'Dull', 'Slanted', 'Angular', 'Askew', 'Crooked']",[],To write with a broken pencil is pointless . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
613,hom_430_16,slipping,"['Mistake', 'Error', 'Slip', 'Oversight', 'Misstep', 'Faux Pas', 'Gaffe', 'Error', 'Blunder', 'Slip', 'Oversight', 'Flaw', 'Misstep', 'Faux Pas', 'Blunder', 'Bungle', 'Botch', 'Fumble', 'Misfire', 'Stumble', 'Flounder']","['Winding', 'Curving', 'Meandering', 'Stream', 'River', 'Wander', 'Flow', 'Meander', 'Serpentine', 'Swerve', 'Waver', 'Crooked', 'Deviate', 'Zagzag', 'Explore', 'Journey', 'Trek', 'Roam', 'Meander', 'Traverse', 'Voyage']",The ice at the rink has many ruts . I think the maintenance crew is slipping up . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
614,hom_431_15,landslide,"['Mudslide', 'Debris', 'Erosion', 'Avalanche', 'Slippage', 'Rockfall', 'Subsidence', 'Obligation', 'Requirement', 'Decree', 'Directive', 'Edict', 'Command', 'Prescription', 'Victory', 'Success', 'Accomplishment', 'Achievement', 'Triumphant', 'Exaltation', 'Pride']","['Snow', 'Avalanche Warning', 'Slope', 'Snowpack', 'Avalanche Control', 'Debris', 'Backcountry', 'Avalanche', 'Slush', 'Slippery', 'Chocolate', 'Ice Cream', 'Cocktail', 'Liquor', 'Avalanche', 'Debris', 'Collapse', 'Erosion', 'Landslide', 'Rockfall', 'Scree']",There was a contest on a slippery rock slope . I won in a landslide . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
615,hom_432_20,deal,"['Street', 'House', 'Location', 'Number', 'Postal', 'City', 'Country', 'Trigger', 'Activate', 'Initiate', 'Motivate', 'Facilitate', 'Propel', 'Stimulate', 'Targeting', 'Segmentation', 'Personalization', 'Programmatic', 'Audience', 'Advertising', 'Measurement']","['Agreement', 'Negotiate', 'Contract', 'Transaction', 'Exchange', 'Close', 'Bargain', 'Deck', 'Cards', 'Cut', 'Deal', 'Randomize', 'Mix', 'Arrange', 'Negotiate', 'Resolve', 'Compromise', 'Conclude', 'Settle', 'Arrange', 'Finalize']","Doctor , doctor , I keep thinking I ' m a deck of cards . - I ' ll deal with you later . Next ! nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
616,hom_434_13,clerical,"['Writing', 'Editing', 'Outlining', 'Drafting', 'Organizing', 'Compiling', 'Syncing', 'Accounting', 'Ledger', 'Reconciliation', 'Financials', 'Payroll', 'Invoicing', 'Taxation', 'Office', 'Receptionist', 'Typing', 'Filing', 'Organizing', 'Scheduling', 'Correspondence']","['Religion', 'Clergy', 'Church', 'Doctrine', 'Liturgy', 'Canon', 'Sacrament', 'Clergy', 'Priesthood', 'Ritual', 'Liturgy', 'Sacrament', 'Worship', 'Blessing', 'Administrative', 'Typing', 'Filing', 'Records', 'Organizational', 'Data Entry', 'Document Management']",When a priest makes a mistake in church it ' s a clerical error . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
617,hom_437_6,suspended,"['Suspend', 'Swinging', 'Hang', 'Balance', 'Wobble', 'Teeter', 'Fluctuate', 'Pendulum', 'Hanging', 'Playground', 'Trapeze', 'Amusement', 'Arcadia', 'Motion', 'Sag', 'Descend', 'Decline', 'Wane', 'Subside', 'Diminish', 'Ebb']","['Deactivate', 'Cripple', 'Inhibit', 'Impair', 'Shutoff', 'Restrict', 'Disablement', 'Disable', 'Hindrance', 'Obstruct', 'Debilitate', 'Deteriorate', 'Weaken', 'Disadvantage', 'Balance', 'Compromise', 'Reconcile', 'Mediate', 'Harmonize', 'Mitigate', 'Resolve']",In the old days a suspended sentence was hanging . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
618,hom_440_9,ground,"['Fertility', 'Organic', 'Compost', 'Erosion', 'Humus', 'Microbes', 'Permeability', 'Soil', 'Mud', 'Earth', 'Grime', 'Dust', 'Fertilizer', 'Compost', 'Beach', 'Desert', 'Dune', 'Grain', 'Shore', 'Surf', 'Wind']","['Crush', 'Grind', 'Smash', 'Powder', 'Atomize', 'Mince', 'Shatter', 'Cheese', 'Shred', 'Slice', 'Sieve', 'Rasp', 'Zester', 'Perforated', 'Meat', 'Pie', 'Onion', 'Garlic', 'Herbs', 'Spices', 'Stew']",The coffee tasted like mud because it was ground a couple of minutes ago . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
619,hom_441_9,faculties,"['Knowledge', 'Wisdom', 'Insight', 'Reason', 'Cognition', 'Understanding', 'Acumen', 'Cognition', 'Awareness', 'Sensation', 'Interpretation', 'Insight', 'Apprehension', 'Discernment', 'Perception', 'Memory', 'Attention', 'Thinking', 'Learning', 'Problem-solving', 'Reasoning']","['Professor', 'Education', 'Academic', 'Course', 'Student', 'Research', 'Degree', 'Employees', 'Management', 'Recruitment', 'Training', 'Performance', 'Benefits', 'Scheduling', 'Recruitment', 'Training', 'Benefits', 'Management', 'Performance', 'Compensation', 'Hiring']",OLD DEANS never die they just lose their faculties . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
620,hom_443_10,potential,[],"['Complexity', 'Adaptation', 'Self-organization', 'Evolution', 'Synergy', 'Interconnectedness', 'Autopoiesis', 'Possibility', 'Capability', 'Prospect', 'Latency', 'Probability', 'Capacity', 'Potential', 'Chance', 'Probability', 'Potential', 'Opportunity', 'Prospect', 'Option', 'Likelihood']","OLD ELECTRICIANS never die , they just lose their potential . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
621,hom_447_29,snapped,"['Growl', 'Roar', 'Grunt', 'Howl', 'Yell', 'Bark', 'Hiss', 'Dog', 'Woof', 'Howl', 'Ruff', 'Growl', 'Yap', 'Tree', 'Roar', 'Snarl', 'Howl', 'Bark', 'Yowl', 'Grunt', 'Whimper']","['Camera', 'Picture', 'Flash', 'Exposure', 'Lens', 'Focus', 'Image', 'Create', 'Enhance', 'Innovate', 'Construct', 'Improve', 'Design', 'Developing', 'Paper', 'Ink', 'Printer', 'Copier', 'Scanner', 'Resolution', 'Font']",I know road rage is an awful thing but when someone bumped my car I just couldn ' t help it . I got out my camera and snapped at the offender . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
622,hom_449_17,calves,"['Cow', 'Heifer', 'Bull', 'Udder', 'Hoof', 'Grazing', 'Weaning', 'Cattle', 'Livestock', 'Goats', 'Sheep', 'Donations', 'Empowerment', 'Sustainability', 'Sandra', 'Actor', 'Academy', 'Oscar', 'Miss Congeniality', 'The Proposal', 'Speed']","['Quadriceps', 'Tendons', 'Muscles', 'Strains', 'Flexibility', 'Injury', 'Stretching', 'Cow', 'Milk', 'Livestock', 'Veal', 'Beef', 'Herd', 'Rearing', 'Muscle', 'Calf', 'Flexion', 'Knee', 'Tibialis', 'Plantarflexion', 'Achilles']","She was only a Cattleman ' s daughter , but she couldn ' t keep her calves together . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
623,hom_451_17,flag,"['Signaling', 'Flag', 'Communication', 'Morse', 'Visual', 'Signals', 'Coding', 'Communication', 'Alerts', 'Notifications', 'Cues', 'Indicators', 'Protocols', 'Transmissions', 'Greeting', 'Salutation', 'Flutter', 'Flapping', 'Signaling', 'Swinging', 'Flourish']","['Reduce', 'Lessen', 'Shrink', 'Decline', 'Cut', 'Abate', 'Subside', 'Diminish', 'Abate', 'Decline', 'Recede', 'Wane', 'Retreat', 'Ebb', 'Control', 'Manage', 'Balance', 'Adjust', 'Regulate', 'Limit', 'Censor']","I tried hard to get into vexillology , but , in the end , had to flag it away . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
624,hom_452_8,ruins,"['Antiquated', 'Dilapidated', 'Worn', 'Shabby', 'Deteriorated', 'Rundown', 'Weathered', 'Decrepit', 'Worn', 'Deteriorated', 'Ruined', 'Shabby', 'Unkempt', 'Decayed', 'Catastrophic', 'Devastating', 'Destructive', 'Perilous', 'Harrowing', 'Calamitous', 'Disastrous']","['Shame', 'Humiliation', 'Embarrassment', 'Outrage', 'Contempt', 'Dishonor', 'Indignity', 'Catastrophe', 'Calamity', 'Disaster', 'Fiasco', 'Collapse', 'Failure', 'Implosion', 'Death', 'End', 'Finale', 'Expiration', 'Extinction', 'Termination', 'Perish']",An archaeologist ' s career ended in ruins . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
625,hom_454_11,cabinets,"['Wardrobe', 'Cabinet', 'Chest', 'Closet', 'Drawers', 'Shelves', 'Hanging', 'Closet', 'Hangers', 'Drawers', 'Shelves', 'Armoire', 'Organizer', 'Clothing', 'Thorax', 'Ribs', 'Lungs', 'Heart', 'Breastbone', 'Muscles', 'Diaphragm']","['Cabinet', 'Government', 'Prime Minister', 'Legislature', 'Policy', 'Diplomacy', 'Leadership', 'Administrative', 'Typing', 'Filing', 'Scheduling', 'Organizing', 'Correspondence', 'Receptionist', 'Consultants', 'Mentors', 'Strategists', 'Facilitators', 'Coaches', 'Analysts', 'Professionals']","OLD PRESIDENTS never die , they just go through their cabinets nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
626,hom_457_12,crowed,"['Joyful', 'Exuberant', 'Jubilant', 'Enthusiastic', 'Celebratory', 'Optimistic', 'Uplifting', 'Celebrate', 'Joy', 'Gladness', 'Jubilation', 'Triumph', 'Exultation', 'Bliss', 'Rejoice', 'Praise', 'Exalt', 'Glorify', 'Celebrate', 'Magnify', 'Adore']","['Corvid', 'Mysterious', 'Black', 'Intelligent', 'Symbolism', 'Mythology', 'Wisdom', 'Corvid', 'Crow', 'Raven', 'Bird', 'Feathers', 'Nesting', 'Chattering', 'Castle ', 'Bishop ', 'Pawn ', 'Chess ', 'Move ', 'Strategy ', 'Checkmate']","I ' ve spotted more blackbirds than you have , Tom crowed . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
627,hom_463_8,pine,"['Pine', 'Fir', 'Needles', 'Conifer', 'Bark', 'Lumber', 'Arborist', 'Tree', 'Pine', 'Conifer', 'Needles', 'Bark', 'Sap', 'Wood', 'Tree', 'Wood', 'Red', 'Evergreen', 'Needles', 'Shingles', 'Fence']","['Diminish', 'Fade', 'Ebb', 'Decline', 'Weaken', 'Subside', 'Wither', 'Diminish', 'Vanish', 'Blur', 'Dissolve', 'Wane', 'Discolor', 'Faint', 'Decay', 'Fade', 'Wilt', 'Deteriorate', 'Desiccate', 'Wane', 'Perish']","Old lumberjacks never die , they just pine away . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
628,hom_464_10,ironed,"['Amend', 'Adjust', 'Correct', 'Remedy', 'Redress', 'Rectification', 'Rectify', 'Solve', 'Resolve', 'Address', 'Rectify', 'Clarify', 'Reconcile', 'Negotiate', 'Cure', 'Treatment', 'Relief', 'Medication', 'Prescription', 'Healing', 'Therapeutic']","['Alloy', 'Reinforcement', 'Corrosion', 'Fabrication', 'Strength', 'Galvanization', 'Welding', 'Steel', 'Forge', 'Rust', 'Alloy', 'Anvil', 'Wrought', 'Smelting', 'Steel', 'Aluminum', 'Magnesium', 'Copper', 'Nickel', 'Titanium', 'Zinc']",Early stone tools had many problems that were eventually ironed out . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
629,hom_467_12,riveting,"['Encrypt', 'Password', 'Protection', 'Safeguard', 'Lock', 'Firewall', 'Accessible', 'Fasten', 'Secure', 'Affix', 'Link', 'Connect', 'Join', 'Adhere', 'Lightning', 'Speed', 'Usain', 'Track', 'Sprint', 'Olympics', 'Record']","['Stimulating', 'Captivating', 'Interesting', 'Appealing', 'Compelling', 'Involving', 'Alluring', 'Engaging', 'Alluring', 'Mesmerizing', 'Enchanting', 'Irresistible', 'Fascinating', 'Compelling', 'Captivating', 'Intriguing', 'Alluring', 'Enchanting', 'Spellbinding', 'Mesmerizing', 'Absorbing']",He was facinated by his new welding job . It was riveting . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
630,hom_468_10,span,"['Completeness', 'Whole', 'Sum', 'Unity', 'All', 'Consolidation', 'Totality', 'Length', 'Span', 'Interval', 'Continuance', 'Elapsed', 'Timing', 'Extent', 'Aging', 'Development', 'Mortality', 'Longevity', 'Health', 'Wellbeing', 'Duration']",[],Bridge tolls have increased significantly over a 5 year span . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
631,hom_470_12,buffer,"['Disarmament', 'Neutrality', 'Pacifism', 'Nonviolence', 'Disarm', 'Peaceful', 'Unarmed', 'Détente', 'Cold War', 'Arms Race', 'Diplomacy', 'Summit', 'Thaw', 'Negotiations', 'Impartiality', 'Objectivity', 'Unbiased', 'Non-partisan', 'Unprejudiced', 'Detached', 'Dispassionate']","['Document', 'Folder', 'Storage', 'Extension', 'Archive', 'Share', 'Transfer', 'Social Media', 'Scheduling', 'Automation', 'Analytics', 'Engagement', 'Content', 'Platform', 'Volcanic', 'Lava', 'Abrasive', 'Lightweight', 'Scouring', 'Foam', 'Porous']",Those who polish cars so that they shine work in a buffer zone . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
632,hom_473_23,dummies,"['Breast', 'Mammary', 'Cleavage', 'Nipple', 'Bust', 'Bra', 'Augmentation', 'Unimaginative', 'Uninspired', 'Uncreative', 'Unintelligent', 'Unoriginal', 'Uninspiring', 'Unenlightened', 'Naive', 'Unsophisticated', 'Ignorant', 'Unworldly', 'Unintelligent', 'Unlearned', 'Uneducated']","['Display', 'Model', 'Clothing', 'Store', 'Dummy', 'Figure', 'Outfit', 'Monument', 'Sculpture', 'Artwork', 'Monumental', 'Bronze', 'Marble', 'Pedestal', 'Idol', 'Statue', 'Representation', 'Sculpture', 'Image', 'Model', 'Portrait']","Did you see guys that Bob the ventriloquist hangs out with ? They ' re nothing special , just a bunch of dummies . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
633,hom_478_17,pay,"['Payment', 'Transfer', 'Sender', 'Receiver', 'Funds', 'Disbursement', 'Transaction', 'Charity', 'Contribute', 'Gift', 'Philanthropy', 'Support', 'Volunteer', 'Generosity', 'Remuneration', 'Reward', 'Reparation', 'Indemnify', 'Reimbursement', 'Satisfy', 'Atonement']","['Dedicate', 'Sacrifice', 'Worship', 'Contribute', 'Endow', 'Allocate', 'Consecrate', 'Repository', 'Push', 'Merge', 'Checkout', 'Branch', 'Stash', 'Revert', 'Sanctify', 'Blessing', 'Hallowed', 'Devote', 'Anoint', 'Dedicate', 'Worship']",We were so poor when I was growing up we couldn ' t even afford to pay attention . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
634,hom_479_11,change,"['Change', 'Adapt', 'Shift', 'Progress', 'Evolve', 'Transform', 'Alter', 'Differentiate', 'Compare', 'Distinguish', 'Discriminate', 'Diverge', 'Vary', 'Contrasting', 'Disparity', 'Variance', 'Separation', 'Contrast', 'Discrepancy', 'Disagreement', 'Deviation']","['Coins', 'Currency', 'Change', 'Cent', 'Penny', 'Money', 'Copper', 'Coins', 'Currency', 'Five-cent', 'Metal', 'Mint', 'Collectible', 'Investment', 'Coins', 'Currency', 'Nickel', 'Quarter', 'Penny', 'Money', 'Change']","When you give to god , you always get back change nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
635,hom_481_15,steep,"['Extravagant', 'Costly', 'Lavish', 'Prohibitive', 'Outrageous', 'Excessive', 'Inordinate', 'Overabundance', 'Exorbitant', 'Profuse', 'Extravagant', 'Lavish', 'Immoderate', 'Prodigal', 'Lavish', 'Sumptuous', 'Grandiose', 'Opulent', 'Luxurious', 'Magnificent', 'Excessive']","['Slope', 'Descent', 'Incline', 'Climb', 'Precipitous', 'Ascent', 'Ravine', 'Imbue', 'Permeate', 'Instill', 'Incorporate', 'Inject', 'Introduce', 'Blend', 'Wet', 'Bath', 'Submerge', 'Absorb', 'Drench', 'Immerse', 'Saturate']","I was going to buy some loose tea , but the price was too steep . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
636,hom_482_9,fortified,"['Enhance', 'Fortify', 'Empower', 'Augment', 'Bolster', 'Reinforce', 'Amplify', 'Strengthen', 'Augment', 'Intensify', 'Bolster', 'Amplify', 'Fortify', 'Reinstate', 'Strengthen', 'Uplift', 'Enable', 'Inspire', 'Motivate', 'Support', 'Encourage']","['Strengthen', 'Reinforce', 'Secure', 'Bolster', 'Defend', 'Shield', 'Protect', 'Buffy', 'Vampires', 'Angel', 'Drusilla', 'Slayer', 'Demon', 'Sunnydale', 'Alcohol', 'Spirits', 'Beer', 'Wine', 'Cocktail', 'Distilled', 'Liqueur']",The sergeant drank whiskey in order to be fortified in his position . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
637,hom_483_9,expire,"['Reject', 'Disprove', 'Refute', 'Contradict', 'Rebut', 'Disagree', 'Deny', 'Emptiness', 'Nothingness', 'Abyss', 'Vacuum', 'Null', 'Non-existence', 'Blankness', 'Invalidate', 'Annul', 'Abrogate', 'Revoke', 'Abolish', 'Counteract', 'Neutralize']","['Death', 'Mortality', 'Funeral', 'Bereavement', 'Obituary', 'Cremation', 'Interment', 'Leave', 'Exit', 'Journey', 'Vacate', 'Abscond', 'Retreat', 'Relocate', 'Death', 'End', 'Perish', 'Expire', 'Departure', 'Termination', 'Finale']","OLD COUPON CLIPPERS never die , they just expire . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
638,hom_485_15,connections,"['Address', 'Phone', 'Email', 'Network', 'Relationship', 'Connections', 'Details', 'Colleagues', 'Partners', 'Teammates', 'Affiliates', 'Peers', 'Collaborators', 'Comrades', 'Partnership', 'Coalition', 'Friendship', 'Support', 'Unity', 'Solidarity', 'Alliance']","['Hyperlink', 'Network', 'Connect', 'Bridge', 'Chain', 'Join', 'Interface', 'Span', 'Arch', 'Structure', 'Abutment', 'Pylon', 'Deck', 'Support', 'User', 'Design', 'Graphical', 'Interaction', 'Navigation', 'Protocol', 'Application']","She was only a Electrician ' s daughter , but she certainly had good connections . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
639,hom_486_8,relative,"['Family', 'Ancestry', 'Lineage', 'Clan', 'Tribe', 'Descendants', 'Heritage', 'Ancestor', 'Clan', 'Lineage', 'Heir', 'Descendant', 'Relative', 'Dynasty', 'Family', 'Ancestors', 'Kin', 'Descendants', 'Cousins', 'Lineage', 'Heirs']","['Estimate', 'Guess', 'Calculate', 'Assess', 'Infer', 'Measure', 'Quantify', 'Assumed', 'Concluded', 'Implied', 'Presumed', 'Hypothesized', 'Postulated', 'Speculated', 'Conjecture', 'Speculate', 'Assume', 'Estimate', 'Intuit', 'Infer', 'Presume']",The harm caused by sibling rivalry is relative . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
